session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
zr6gul8w,36,3z4emp85,18,bargaining_tdl_part3,InstructionsPart3,1779190385,1,0,0
zr6gul8w,35,7283axms,18,bargaining_tdl_part3,InstructionsPart3,1779190385,1,0,0
zr6gul8w,41,hpckv9rp,18,bargaining_tdl_part3,InstructionsPart3,1779190385,1,0,0
zr6gul8w,37,44a1aq38,11,bargaining_tdl_main,Signals,1779190385,1,0,0
zr6gul8w,43,pzpqduyx,18,bargaining_tdl_part3,InstructionsPart3,1779190385,1,0,0
zr6gul8w,39,gxtfdlrl,18,bargaining_tdl_part3,InstructionsPart3,1779190385,1,0,0
zr6gul8w,16,y3f1qxuf,13,bargaining_tdl_main,DataMappingWaitPage,1779190385,1,0,1
zr6gul8w,37,44a1aq38,13,bargaining_tdl_main,DataMappingWaitPage,1779190385,1,0,1
zr6gul8w,38,gzribzyd,13,bargaining_tdl_main,DataMappingWaitPage,1779190385,1,0,1
zr6gul8w,45,q5fvqxb4,14,bargaining_tdl_main,Decision,1779190386,1,0,0
zr6gul8w,9,n00ozz7b,21,bargaining_tdl_survey,SurveyIntro,1779190386,1,0,0
zr6gul8w,40,fcdu23yx,18,bargaining_tdl_part3,InstructionsPart3,1779190386,1,0,0
zr6gul8w,28,c5e1v9r1,20,bargaining_tdl_part3,ResultsPart3,1779190386,1,0,0
zr6gul8w,11,x1x4jm7i,21,bargaining_tdl_survey,SurveyIntro,1779190386,1,0,0
zr6gul8w,6,s4mj3o69,21,bargaining_tdl_survey,SurveyIntro,1779190386,1,0,0
zr6gul8w,1,5977liaz,21,bargaining_tdl_survey,SurveyIntro,1779190386,1,0,0
zr6gul8w,13,6ojizmt1,21,bargaining_tdl_survey,SurveyIntro,1779190386,1,0,0
zr6gul8w,22,1buf7gtg,20,bargaining_tdl_part3,ResultsPart3,1779190386,1,0,0
zr6gul8w,23,roxmzk68,21,bargaining_tdl_survey,SurveyIntro,1779190386,1,0,0
zr6gul8w,18,2e434ckt,21,bargaining_tdl_survey,SurveyIntro,1779190386,1,0,0
zr6gul8w,15,0tsp39eh,21,bargaining_tdl_survey,SurveyIntro,1779190387,1,0,0
zr6gul8w,7,qckxzyr3,21,bargaining_tdl_survey,SurveyIntro,1779190387,1,0,0
zr6gul8w,10,05qfx0i7,21,bargaining_tdl_survey,SurveyIntro,1779190387,1,0,0
zr6gul8w,12,fmhvibbk,21,bargaining_tdl_survey,SurveyIntro,1779190387,1,0,0
zr6gul8w,24,tytzgqxh,21,bargaining_tdl_survey,SurveyIntro,1779190387,1,0,0
zr6gul8w,42,h0osvjnp,18,bargaining_tdl_part3,InstructionsPart3,1779190387,1,0,0
zr6gul8w,44,qfuqa0ha,20,bargaining_tdl_part3,ResultsPart3,1779190387,1,0,0
zr6gul8w,34,92hx25ex,20,bargaining_tdl_part3,ResultsPart3,1779190388,1,0,0
zr6gul8w,27,dg19k2gr,20,bargaining_tdl_part3,ResultsPart3,1779190388,1,0,0
zr6gul8w,20,dmdvlb6t,21,bargaining_tdl_survey,SurveyIntro,1779190388,1,0,0
zr6gul8w,19,185lsl9s,21,bargaining_tdl_survey,SurveyIntro,1779190388,1,0,0
zr6gul8w,26,of2jflob,20,bargaining_tdl_part3,ResultsPart3,1779190388,1,0,0
zr6gul8w,29,ru07md9e,20,bargaining_tdl_part3,ResultsPart3,1779190388,1,0,0
zr6gul8w,30,3zopmy9e,20,bargaining_tdl_part3,ResultsPart3,1779190389,1,0,0
zr6gul8w,25,8alm3lr2,20,bargaining_tdl_part3,ResultsPart3,1779190389,1,0,0
zr6gul8w,31,8okhv1km,20,bargaining_tdl_part3,ResultsPart3,1779190389,1,0,0
zr6gul8w,32,oa98fds8,20,bargaining_tdl_part3,ResultsPart3,1779190389,1,0,0
zr6gul8w,35,7283axms,20,bargaining_tdl_part3,ResultsPart3,1779190389,1,0,0
zr6gul8w,36,3z4emp85,20,bargaining_tdl_part3,ResultsPart3,1779190389,1,0,0
zr6gul8w,33,xve1f0hw,14,bargaining_tdl_main,Decision,1779190389,1,0,0
zr6gul8w,43,pzpqduyx,20,bargaining_tdl_part3,ResultsPart3,1779190389,1,0,0
zr6gul8w,41,hpckv9rp,20,bargaining_tdl_part3,ResultsPart3,1779190389,1,0,0
zr6gul8w,39,gxtfdlrl,20,bargaining_tdl_part3,ResultsPart3,1779190389,1,0,0
zr6gul8w,40,fcdu23yx,20,bargaining_tdl_part3,ResultsPart3,1779190389,1,0,0
zr6gul8w,21,ai35yj68,14,bargaining_tdl_main,Decision,1779190389,1,0,0
zr6gul8w,28,c5e1v9r1,21,bargaining_tdl_survey,SurveyIntro,1779190390,1,0,0
zr6gul8w,21,ai35yj68,15,bargaining_tdl_main,ResultsWaitPage,1779190390,1,0,1
zr6gul8w,33,xve1f0hw,15,bargaining_tdl_main,ResultsWaitPage,1779190390,1,0,1
zr6gul8w,45,q5fvqxb4,15,bargaining_tdl_main,ResultsWaitPage,1779190390,1,0,1
zr6gul8w,22,1buf7gtg,21,bargaining_tdl_survey,SurveyIntro,1779190390,1,0,0
zr6gul8w,38,gzribzyd,14,bargaining_tdl_main,Decision,1779190390,1,0,0
zr6gul8w,44,qfuqa0ha,21,bargaining_tdl_survey,SurveyIntro,1779190390,1,0,0
zr6gul8w,42,h0osvjnp,20,bargaining_tdl_part3,ResultsPart3,1779190390,1,0,0
zr6gul8w,34,92hx25ex,21,bargaining_tdl_survey,SurveyIntro,1779190391,1,0,0
zr6gul8w,26,of2jflob,21,bargaining_tdl_survey,SurveyIntro,1779190391,1,0,0
zr6gul8w,29,ru07md9e,21,bargaining_tdl_survey,SurveyIntro,1779190391,1,0,0
zr6gul8w,16,y3f1qxuf,14,bargaining_tdl_main,Decision,1779190391,1,0,0
zr6gul8w,27,dg19k2gr,21,bargaining_tdl_survey,SurveyIntro,1779190391,1,0,0
zr6gul8w,25,8alm3lr2,21,bargaining_tdl_survey,SurveyIntro,1779190391,1,0,0
zr6gul8w,31,8okhv1km,21,bargaining_tdl_survey,SurveyIntro,1779190391,1,0,0
zr6gul8w,30,3zopmy9e,21,bargaining_tdl_survey,SurveyIntro,1779190391,1,0,0
zr6gul8w,32,oa98fds8,21,bargaining_tdl_survey,SurveyIntro,1779190391,1,0,0
zr6gul8w,37,44a1aq38,14,bargaining_tdl_main,Decision,1779190391,1,0,0
zr6gul8w,45,q5fvqxb4,16,bargaining_tdl_main,Results,1779190391,1,0,0
zr6gul8w,38,gzribzyd,15,bargaining_tdl_main,ResultsWaitPage,1779190391,1,0,1
zr6gul8w,16,y3f1qxuf,15,bargaining_tdl_main,ResultsWaitPage,1779190391,1,0,1
zr6gul8w,37,44a1aq38,15,bargaining_tdl_main,ResultsWaitPage,1779190391,1,0,1
zr6gul8w,35,7283axms,21,bargaining_tdl_survey,SurveyIntro,1779190391,1,0,0
zr6gul8w,36,3z4emp85,21,bargaining_tdl_survey,SurveyIntro,1779190392,1,0,0
zr6gul8w,39,gxtfdlrl,21,bargaining_tdl_survey,SurveyIntro,1779190392,1,0,0
zr6gul8w,40,fcdu23yx,21,bargaining_tdl_survey,SurveyIntro,1779190392,1,0,0
zr6gul8w,43,pzpqduyx,21,bargaining_tdl_survey,SurveyIntro,1779190392,1,0,0
zr6gul8w,41,hpckv9rp,21,bargaining_tdl_survey,SurveyIntro,1779190392,1,0,0
zr6gul8w,42,h0osvjnp,21,bargaining_tdl_survey,SurveyIntro,1779190393,1,0,0
zr6gul8w,33,xve1f0hw,16,bargaining_tdl_main,Results,1779190393,1,0,0
zr6gul8w,21,ai35yj68,16,bargaining_tdl_main,Results,1779190393,1,0,0
zr6gul8w,38,gzribzyd,16,bargaining_tdl_main,Results,1779190393,1,0,0
zr6gul8w,45,q5fvqxb4,18,bargaining_tdl_part3,InstructionsPart3,1779190394,1,0,0
zr6gul8w,16,y3f1qxuf,16,bargaining_tdl_main,Results,1779190394,1,0,0
zr6gul8w,37,44a1aq38,16,bargaining_tdl_main,Results,1779190395,1,0,0
zr6gul8w,33,xve1f0hw,18,bargaining_tdl_part3,InstructionsPart3,1779190396,1,0,0
zr6gul8w,21,ai35yj68,18,bargaining_tdl_part3,InstructionsPart3,1779190396,1,0,0
zr6gul8w,38,gzribzyd,18,bargaining_tdl_part3,InstructionsPart3,1779190397,1,0,0
zr6gul8w,45,q5fvqxb4,20,bargaining_tdl_part3,ResultsPart3,1779190397,1,0,0
zr6gul8w,16,y3f1qxuf,18,bargaining_tdl_part3,InstructionsPart3,1779190398,1,0,0
zr6gul8w,37,44a1aq38,18,bargaining_tdl_part3,InstructionsPart3,1779190399,1,0,0
zr6gul8w,21,ai35yj68,20,bargaining_tdl_part3,ResultsPart3,1779190400,1,0,0
zr6gul8w,45,q5fvqxb4,21,bargaining_tdl_survey,SurveyIntro,1779190400,1,0,0
zr6gul8w,33,xve1f0hw,20,bargaining_tdl_part3,ResultsPart3,1779190400,1,0,0
zr6gul8w,38,gzribzyd,20,bargaining_tdl_part3,ResultsPart3,1779190401,1,0,0
zr6gul8w,16,y3f1qxuf,20,bargaining_tdl_part3,ResultsPart3,1779190402,1,0,0
zr6gul8w,37,44a1aq38,20,bargaining_tdl_part3,ResultsPart3,1779190402,1,0,0
zr6gul8w,21,ai35yj68,21,bargaining_tdl_survey,SurveyIntro,1779190403,1,0,0
zr6gul8w,38,gzribzyd,21,bargaining_tdl_survey,SurveyIntro,1779190404,1,0,0
zr6gul8w,33,xve1f0hw,21,bargaining_tdl_survey,SurveyIntro,1779190404,1,0,0
zr6gul8w,16,y3f1qxuf,21,bargaining_tdl_survey,SurveyIntro,1779190404,1,0,0
zr6gul8w,37,44a1aq38,21,bargaining_tdl_survey,SurveyIntro,1779190406,1,0,0
zr6gul8w,3,iyaybccx,22,bargaining_tdl_survey,SurveyQuestions,1779190573,1,1,0
zr6gul8w,5,2j4yjh4s,22,bargaining_tdl_survey,SurveyQuestions,1779190573,1,1,0
zr6gul8w,2,k60eivfz,22,bargaining_tdl_survey,SurveyQuestions,1779190573,1,1,0
zr6gul8w,14,6bz5w1nt,22,bargaining_tdl_survey,SurveyQuestions,1779190573,1,1,0
zr6gul8w,8,beua6ch6,22,bargaining_tdl_survey,SurveyQuestions,1779190573,1,1,0
zr6gul8w,17,yt75dd3v,22,bargaining_tdl_survey,SurveyQuestions,1779190573,1,1,0
zr6gul8w,4,1uqnqbvq,22,bargaining_tdl_survey,SurveyQuestions,1779190573,1,1,0
zr6gul8w,9,n00ozz7b,22,bargaining_tdl_survey,SurveyQuestions,1779190573,1,1,0
zr6gul8w,11,x1x4jm7i,22,bargaining_tdl_survey,SurveyQuestions,1779190573,1,1,0
zr6gul8w,6,s4mj3o69,22,bargaining_tdl_survey,SurveyQuestions,1779190573,1,1,0
zr6gul8w,1,5977liaz,22,bargaining_tdl_survey,SurveyQuestions,1779190573,1,1,0
zr6gul8w,13,6ojizmt1,22,bargaining_tdl_survey,SurveyQuestions,1779190577,1,1,0
zr6gul8w,23,roxmzk68,22,bargaining_tdl_survey,SurveyQuestions,1779190577,1,1,0
zr6gul8w,18,2e434ckt,22,bargaining_tdl_survey,SurveyQuestions,1779190577,1,1,0
zr6gul8w,15,0tsp39eh,22,bargaining_tdl_survey,SurveyQuestions,1779190577,1,1,0
zr6gul8w,7,qckxzyr3,22,bargaining_tdl_survey,SurveyQuestions,1779190577,1,1,0
zr6gul8w,10,05qfx0i7,22,bargaining_tdl_survey,SurveyQuestions,1779190577,1,1,0
zr6gul8w,12,fmhvibbk,22,bargaining_tdl_survey,SurveyQuestions,1779190577,1,1,0
zr6gul8w,24,tytzgqxh,22,bargaining_tdl_survey,SurveyQuestions,1779190578,1,1,0
zr6gul8w,20,dmdvlb6t,22,bargaining_tdl_survey,SurveyQuestions,1779190578,1,1,0
zr6gul8w,19,185lsl9s,22,bargaining_tdl_survey,SurveyQuestions,1779190578,1,1,0
zr6gul8w,28,c5e1v9r1,22,bargaining_tdl_survey,SurveyQuestions,1779190578,1,1,0
zr6gul8w,22,1buf7gtg,22,bargaining_tdl_survey,SurveyQuestions,1779190578,1,1,0
zr6gul8w,44,qfuqa0ha,22,bargaining_tdl_survey,SurveyQuestions,1779190579,1,1,0
zr6gul8w,34,92hx25ex,22,bargaining_tdl_survey,SurveyQuestions,1779190579,1,1,0
zr6gul8w,26,of2jflob,22,bargaining_tdl_survey,SurveyQuestions,1779190579,1,1,0
zr6gul8w,29,ru07md9e,22,bargaining_tdl_survey,SurveyQuestions,1779190582,1,1,0
zr6gul8w,27,dg19k2gr,22,bargaining_tdl_survey,SurveyQuestions,1779190582,1,1,0
zr6gul8w,25,8alm3lr2,22,bargaining_tdl_survey,SurveyQuestions,1779190582,1,1,0
zr6gul8w,31,8okhv1km,22,bargaining_tdl_survey,SurveyQuestions,1779190582,1,1,0
zr6gul8w,30,3zopmy9e,22,bargaining_tdl_survey,SurveyQuestions,1779190582,1,1,0
zr6gul8w,32,oa98fds8,22,bargaining_tdl_survey,SurveyQuestions,1779190582,1,1,0
zr6gul8w,35,7283axms,22,bargaining_tdl_survey,SurveyQuestions,1779190583,1,1,0
zr6gul8w,36,3z4emp85,22,bargaining_tdl_survey,SurveyQuestions,1779190583,1,1,0
zr6gul8w,39,gxtfdlrl,22,bargaining_tdl_survey,SurveyQuestions,1779190583,1,1,0
zr6gul8w,40,fcdu23yx,22,bargaining_tdl_survey,SurveyQuestions,1779190583,1,1,0
zr6gul8w,43,pzpqduyx,22,bargaining_tdl_survey,SurveyQuestions,1779190583,1,1,0
zr6gul8w,41,hpckv9rp,22,bargaining_tdl_survey,SurveyQuestions,1779190583,1,1,0
zr6gul8w,42,h0osvjnp,22,bargaining_tdl_survey,SurveyQuestions,1779190583,1,1,0
zr6gul8w,45,q5fvqxb4,22,bargaining_tdl_survey,SurveyQuestions,1779190589,1,1,0
zr6gul8w,21,ai35yj68,22,bargaining_tdl_survey,SurveyQuestions,1779190592,1,1,0
zr6gul8w,38,gzribzyd,22,bargaining_tdl_survey,SurveyQuestions,1779190592,1,1,0
zr6gul8w,33,xve1f0hw,22,bargaining_tdl_survey,SurveyQuestions,1779190592,1,1,0
zr6gul8w,16,y3f1qxuf,22,bargaining_tdl_survey,SurveyQuestions,1779190593,1,1,0
zr6gul8w,37,44a1aq38,22,bargaining_tdl_survey,SurveyQuestions,1779190596,1,1,0
ocnkhj5c,1,9sohi2eg,0,,InitializeParticipant,1779191157,1,0,0
ocnkhj5c,2,kbzsf2k1,0,,InitializeParticipant,1779191173,1,0,0
ocnkhj5c,3,qi1pt07x,0,,InitializeParticipant,1779191183,1,0,0
ocnkhj5c,1,9sohi2eg,1,bargaining_tdl_intro,Welcome,1779192293,1,0,0
ocnkhj5c,1,9sohi2eg,2,bargaining_tdl_intro,InstructionsPart1,1779193322,1,0,0
ocnkhj5c,1,9sohi2eg,3,bargaining_tdl_intro,ControlQuestionsAttempt1,1779193624,1,1,0
ocnkhj5c,2,kbzsf2k1,1,bargaining_tdl_intro,Welcome,1779193630,1,0,0
ocnkhj5c,2,kbzsf2k1,2,bargaining_tdl_intro,InstructionsPart1,1779193633,1,0,0
ocnkhj5c,3,qi1pt07x,1,bargaining_tdl_intro,Welcome,1779193635,1,0,0
ocnkhj5c,2,kbzsf2k1,3,bargaining_tdl_intro,ControlQuestionsAttempt1,1779193677,1,0,0
ocnkhj5c,3,qi1pt07x,2,bargaining_tdl_intro,InstructionsPart1,1779193737,1,0,0
ocnkhj5c,3,qi1pt07x,3,bargaining_tdl_intro,ControlQuestionsAttempt1,1779193750,1,0,0
ocnkhj5c,4,2h0fz66r,0,,InitializeParticipant,1779193761,1,0,0
ocnkhj5c,4,2h0fz66r,1,bargaining_tdl_intro,Welcome,1779193763,1,0,0
ocnkhj5c,4,2h0fz66r,2,bargaining_tdl_intro,InstructionsPart1,1779193765,1,0,0
ocnkhj5c,4,2h0fz66r,3,bargaining_tdl_intro,ControlQuestionsAttempt1,1779193778,1,0,0
ocnkhj5c,2,kbzsf2k1,9,bargaining_tdl_main,GroupingAfterControlQuestions,1779193778,1,0,1
ocnkhj5c,3,qi1pt07x,9,bargaining_tdl_main,GroupingAfterControlQuestions,1779193778,1,0,1
ocnkhj5c,4,2h0fz66r,9,bargaining_tdl_main,GroupingAfterControlQuestions,1779193778,1,0,1
ocnkhj5c,3,qi1pt07x,10,bargaining_tdl_main,Chat,1779193932,1,0,0
ocnkhj5c,2,kbzsf2k1,10,bargaining_tdl_main,Chat,1779193939,1,0,0
ocnkhj5c,4,2h0fz66r,10,bargaining_tdl_main,Chat,1779193941,1,0,0
ocnkhj5c,2,kbzsf2k1,11,bargaining_tdl_main,Signals,1779193972,1,0,0
ocnkhj5c,3,qi1pt07x,11,bargaining_tdl_main,Signals,1779193989,1,0,0
ocnkhj5c,4,2h0fz66r,11,bargaining_tdl_main,Signals,1779194011,1,0,0
ocnkhj5c,2,kbzsf2k1,13,bargaining_tdl_main,DataMappingWaitPage,1779194011,1,0,1
ocnkhj5c,4,2h0fz66r,13,bargaining_tdl_main,DataMappingWaitPage,1779194011,1,0,1
ocnkhj5c,3,qi1pt07x,13,bargaining_tdl_main,DataMappingWaitPage,1779194011,1,0,1
ocnkhj5c,4,2h0fz66r,14,bargaining_tdl_main,Decision,1779194020,1,0,0
ocnkhj5c,2,kbzsf2k1,14,bargaining_tdl_main,Decision,1779194030,1,0,0
ocnkhj5c,3,qi1pt07x,14,bargaining_tdl_main,Decision,1779194096,1,0,0
ocnkhj5c,4,2h0fz66r,15,bargaining_tdl_main,ResultsWaitPage,1779194096,1,0,1
ocnkhj5c,2,kbzsf2k1,15,bargaining_tdl_main,ResultsWaitPage,1779194096,1,0,1
ocnkhj5c,3,qi1pt07x,15,bargaining_tdl_main,ResultsWaitPage,1779194096,1,0,1
ocnkhj5c,3,qi1pt07x,16,bargaining_tdl_main,Results,1779194100,1,0,0
ocnkhj5c,4,2h0fz66r,16,bargaining_tdl_main,Results,1779194105,1,0,0
ocnkhj5c,3,qi1pt07x,18,bargaining_tdl_part3,InstructionsPart3,1779194252,1,0,0
ocnkhj5c,3,qi1pt07x,20,bargaining_tdl_part3,ResultsPart3,1779194254,1,0,0
ocnkhj5c,4,2h0fz66r,18,bargaining_tdl_part3,InstructionsPart3,1779194259,1,0,0
ocnkhj5c,4,2h0fz66r,20,bargaining_tdl_part3,ResultsPart3,1779194261,1,0,0
ocnkhj5c,3,qi1pt07x,21,bargaining_tdl_survey,SurveyIntro,1779194264,1,0,0
ocnkhj5c,3,qi1pt07x,22,bargaining_tdl_survey,SurveyQuestions,1779194292,1,0,0
ocnkhj5c,4,2h0fz66r,21,bargaining_tdl_survey,SurveyIntro,1779194295,1,0,0
ocnkhj5c,4,2h0fz66r,22,bargaining_tdl_survey,SurveyQuestions,1779194314,1,0,0
ocnkhj5c,4,2h0fz66r,23,bargaining_tdl_survey,SurveyScaleIntro,1779194316,1,0,0
ocnkhj5c,4,2h0fz66r,24,bargaining_tdl_survey,SurveyPage4,1779194318,1,0,0
ocnkhj5c,4,2h0fz66r,25,bargaining_tdl_survey,SurveyPage5,1779194321,1,0,0
ocnkhj5c,4,2h0fz66r,26,bargaining_tdl_survey,SurveyPage6,1779194323,1,0,0
ocnkhj5c,3,qi1pt07x,23,bargaining_tdl_survey,SurveyScaleIntro,1779194326,1,0,0
ocnkhj5c,3,qi1pt07x,24,bargaining_tdl_survey,SurveyPage4,1779194328,1,0,0
ocnkhj5c,3,qi1pt07x,25,bargaining_tdl_survey,SurveyPage5,1779194331,1,0,0
ocnkhj5c,3,qi1pt07x,26,bargaining_tdl_survey,SurveyPage6,1779194332,1,0,0
ocnkhj5c,3,qi1pt07x,27,bargaining_tdl_survey,SurveyPage7,1779194336,1,0,0
ocnkhj5c,4,2h0fz66r,27,bargaining_tdl_survey,SurveyPage7,1779194340,1,0,0
ocnkhj5c,4,2h0fz66r,28,bargaining_tdl_survey,SurveyPage8,1779194344,1,0,0
ocnkhj5c,4,2h0fz66r,29,bargaining_tdl_survey,SurveyPage9,1779194350,1,0,0
ocnkhj5c,3,qi1pt07x,28,bargaining_tdl_survey,SurveyPage8,1779194469,1,0,0
ocnkhj5c,3,qi1pt07x,29,bargaining_tdl_survey,SurveyPage9,1779194472,1,0,0
ocnkhj5c,4,2h0fz66r,30,bargaining_tdl_survey,SurveyPage10,1779194531,1,1,0
ocnkhj5c,3,qi1pt07x,30,bargaining_tdl_survey,SurveyPage10,1779194541,1,0,0
ln6s1ftc,1,1fu9y1aj,0,,InitializeParticipant,1779199984,1,0,0
ln6s1ftc,2,pzd9fjek,0,,InitializeParticipant,1779199993,1,0,0
ln6s1ftc,3,5yjs02uz,0,,InitializeParticipant,1779260585,1,0,0
ln6s1ftc,4,hsi1vnul,0,,InitializeParticipant,1779260599,1,0,0
ln6s1ftc,5,hetqaozn,0,,InitializeParticipant,1779270273,1,0,0
ln6s1ftc,6,3yhfj8m6,0,,InitializeParticipant,1779270273,1,0,0
ln6s1ftc,7,th3i3z1r,0,,InitializeParticipant,1779270274,1,0,0
ln6s1ftc,8,8qxgq3ms,0,,InitializeParticipant,1779270274,1,0,0
ln6s1ftc,9,uk8ee11v,0,,InitializeParticipant,1779270274,1,0,0
ln6s1ftc,10,vlhkphbu,0,,InitializeParticipant,1779270274,1,0,0
ln6s1ftc,11,p647emnw,0,,InitializeParticipant,1779270274,1,0,0
ln6s1ftc,12,bab8wqjo,0,,InitializeParticipant,1779270274,1,0,0
ln6s1ftc,13,8ot66gl6,0,,InitializeParticipant,1779270274,1,0,0
ln6s1ftc,14,g88j4xg7,0,,InitializeParticipant,1779270275,1,0,0
ln6s1ftc,15,ipnkwh6o,0,,InitializeParticipant,1779270275,1,0,0
ln6s1ftc,16,cnrlo9qf,0,,InitializeParticipant,1779270275,1,0,0
ln6s1ftc,17,1635k3od,0,,InitializeParticipant,1779270275,1,0,0
ln6s1ftc,18,ruj0w4xr,0,,InitializeParticipant,1779270275,1,0,0
ln6s1ftc,19,eoo09gqg,0,,InitializeParticipant,1779270275,1,0,0
ln6s1ftc,20,cw3blg3k,0,,InitializeParticipant,1779270275,1,0,0
ln6s1ftc,21,bgdqryxs,0,,InitializeParticipant,1779270276,1,0,0
ln6s1ftc,22,wx1wj6o7,0,,InitializeParticipant,1779270277,1,0,0
ln6s1ftc,23,0j12tjt3,0,,InitializeParticipant,1779270277,1,0,0
ln6s1ftc,24,nf397ou8,0,,InitializeParticipant,1779270277,1,0,0
ln6s1ftc,7,th3i3z1r,1,bargaining_tdl_intro,Welcome,1779270278,1,0,0
ln6s1ftc,25,luigdojb,0,,InitializeParticipant,1779270279,1,0,0
ln6s1ftc,26,2d8kclta,0,,InitializeParticipant,1779270280,1,0,0
ln6s1ftc,27,ff8ef196,0,,InitializeParticipant,1779270280,1,0,0
ln6s1ftc,28,syt59cdo,0,,InitializeParticipant,1779270280,1,0,0
ln6s1ftc,29,br25c3xd,0,,InitializeParticipant,1779270280,1,0,0
ln6s1ftc,24,nf397ou8,1,bargaining_tdl_intro,Welcome,1779270280,1,0,0
ln6s1ftc,15,ipnkwh6o,1,bargaining_tdl_intro,Welcome,1779270280,1,0,0
ln6s1ftc,30,7jq6qxh3,0,,InitializeParticipant,1779270280,1,0,0
ln6s1ftc,21,bgdqryxs,1,bargaining_tdl_intro,Welcome,1779270280,1,0,0
ln6s1ftc,31,j0bllyjy,0,,InitializeParticipant,1779270281,1,0,0
ln6s1ftc,11,p647emnw,1,bargaining_tdl_intro,Welcome,1779270281,1,0,0
ln6s1ftc,16,cnrlo9qf,1,bargaining_tdl_intro,Welcome,1779270281,1,0,0
ln6s1ftc,13,8ot66gl6,1,bargaining_tdl_intro,Welcome,1779270282,1,0,0
ln6s1ftc,7,th3i3z1r,2,bargaining_tdl_intro,InstructionsPart1,1779270282,1,0,0
ln6s1ftc,17,1635k3od,1,bargaining_tdl_intro,Welcome,1779270282,1,0,0
ln6s1ftc,10,vlhkphbu,1,bargaining_tdl_intro,Welcome,1779270283,1,0,0
ln6s1ftc,32,zq85fk59,0,,InitializeParticipant,1779270284,1,0,0
ln6s1ftc,33,v3691z1i,0,,InitializeParticipant,1779270286,1,0,0
ln6s1ftc,14,g88j4xg7,1,bargaining_tdl_intro,Welcome,1779270287,1,0,0
ln6s1ftc,34,npufvtca,0,,InitializeParticipant,1779270287,1,0,0
ln6s1ftc,35,9d8bae4j,0,,InitializeParticipant,1779270287,1,0,0
ln6s1ftc,36,oyvufias,0,,InitializeParticipant,1779270287,1,0,0
ln6s1ftc,37,5mhp2h2j,0,,InitializeParticipant,1779270288,1,0,0
ln6s1ftc,38,a1qq1ocd,0,,InitializeParticipant,1779270288,1,0,0
ln6s1ftc,39,8yqnncnw,0,,InitializeParticipant,1779270291,1,0,0
ln6s1ftc,25,luigdojb,1,bargaining_tdl_intro,Welcome,1779270291,1,0,0
ln6s1ftc,40,ej0v67fc,0,,InitializeParticipant,1779270291,1,0,0
ln6s1ftc,41,brln0ee7,0,,InitializeParticipant,1779270292,1,0,0
ln6s1ftc,42,b0grdl60,0,,InitializeParticipant,1779270294,1,0,0
ln6s1ftc,43,1iernbcq,0,,InitializeParticipant,1779270295,1,0,0
ln6s1ftc,44,42qfsjt7,0,,InitializeParticipant,1779270296,1,0,0
ln6s1ftc,45,ceo5vj9y,0,,InitializeParticipant,1779270296,1,0,0
ln6s1ftc,46,gu64xxh4,0,,InitializeParticipant,1779270297,1,0,0
ln6s1ftc,47,t46ocgdg,0,,InitializeParticipant,1779270298,1,0,0
ln6s1ftc,48,c2ycwfix,0,,InitializeParticipant,1779270299,1,0,0
ln6s1ftc,45,ceo5vj9y,1,bargaining_tdl_intro,Welcome,1779270299,1,0,0
ln6s1ftc,46,gu64xxh4,1,bargaining_tdl_intro,Welcome,1779270302,1,0,0
ln6s1ftc,14,g88j4xg7,2,bargaining_tdl_intro,InstructionsPart1,1779270303,1,0,0
ln6s1ftc,49,tj95w8dv,0,,InitializeParticipant,1779270304,1,0,0
ln6s1ftc,42,b0grdl60,1,bargaining_tdl_intro,Welcome,1779270310,1,0,0
ln6s1ftc,50,8o1f2cjs,0,,InitializeParticipant,1779270310,1,0,0
ln6s1ftc,51,ykrt3sc2,0,,InitializeParticipant,1779270312,1,0,0
ln6s1ftc,47,t46ocgdg,1,bargaining_tdl_intro,Welcome,1779270314,1,0,0
ln6s1ftc,52,73thvczv,0,,InitializeParticipant,1779270314,1,0,0
ln6s1ftc,50,8o1f2cjs,1,bargaining_tdl_intro,Welcome,1779270317,1,0,0
ln6s1ftc,42,b0grdl60,2,bargaining_tdl_intro,InstructionsPart1,1779270318,1,0,0
ln6s1ftc,34,npufvtca,1,bargaining_tdl_intro,Welcome,1779270319,1,0,0
ln6s1ftc,53,g0cbyn29,0,,InitializeParticipant,1779270321,1,0,0
ln6s1ftc,50,8o1f2cjs,2,bargaining_tdl_intro,InstructionsPart1,1779270322,1,0,0
ln6s1ftc,51,ykrt3sc2,1,bargaining_tdl_intro,Welcome,1779270322,1,0,0
ln6s1ftc,54,7lzfnhce,0,,InitializeParticipant,1779270325,1,0,0
ln6s1ftc,55,jfuhc7aq,0,,InitializeParticipant,1779270335,1,0,0
ln6s1ftc,34,npufvtca,2,bargaining_tdl_intro,InstructionsPart1,1779270339,1,0,0
ln6s1ftc,55,jfuhc7aq,1,bargaining_tdl_intro,Welcome,1779270339,1,0,0
ln6s1ftc,43,1iernbcq,1,bargaining_tdl_intro,Welcome,1779270340,1,0,0
ln6s1ftc,18,ruj0w4xr,1,bargaining_tdl_intro,Welcome,1779270345,1,0,0
ln6s1ftc,18,ruj0w4xr,2,bargaining_tdl_intro,InstructionsPart1,1779270355,1,0,0
